,time,init_time_mean_sec,init_time_std_sec,init_time_nn,calc_time_mean_sec,calc_time_std_sec,calc_time_nn
Tensorpac,2024-04-23 17:02:27.891798,0.001,0.0,1,0.386,0.0,1
