,Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
1908,0.5,7.6,0.0,0.0,
1909,0.5,7.7,0.0,0.0,
1910,1.2,7.6,0.0,0.0,
1911,2024-11-05 02:02:23.579440,1.1,7.6,0.0,0.0
1912,1.3,7.6,0.0,0.0,
1913,1.2,7.6,0.0,0.0,
1914,1.1,7.6,0.0,0.0,
1915,1.2,7.7,0.0,0.0,
1916,0.5,7.6,0.0,0.0,
1917,2024-11-05 02:02:23.938232,0.6,7.6,0.0,0.0
1918,0.5,7.6,0.0,0.0,
1919,0.9,7.7,0.0,0.0,
1920,1.0,7.7,0.0,0.0,
1921,0.9,7.7,0.0,0.0,
1922,1.0,7.6,0.0,0.0,
1923,2024-11-05 02:02:24.298416,0.9,7.7,0.0,0.0
1924,1.0,7.6,0.0,0.0,
1925,0.6,7.6,0.0,0.0,
1926,0.6,7.6,0.0,0.0,
1927,0.6,7.7,0.0,0.0,
1928,0.9,7.7,0.0,0.0,
1929,2024-11-05 02:02:24.646087,1.0,7.7,0.0,0.0
1930,0.9,7.7,0.0,0.0,
1931,1.0,7.7,0.0,0.0,
1932,1.0,7.7,0.0,0.0,
1933,1.1,7.6,0.0,0.0,
1934,0.6,7.6,0.0,0.0,
1935,2024-11-05 02:02:25.017020,0.5,7.6,0.0,0.0
1936,0.7,7.7,0.0,0.0,
1937,0.9,7.7,0.0,0.0,
1938,0.6,7.6,0.0,0.0,
1939,1.0,7.6,0.0,0.0,
1940,2024-11-05 02:02:25.375146,1.0,7.7,0.0,0.0
1941,0.5,7.6,0.0,0.0,
1942,0.7,7.6,0.0,0.0,
1943,0.9,7.6,0.0,0.0,
1944,0.7,7.6,0.0,0.0,
1945,2024-11-05 02:02:25.721945,1.0,7.7,0.0,0.0
1946,1.0,7.6,0.0,0.0,
1947,1.1,7.6,0.0,0.0,
1948,1.0,7.6,0.0,0.0,
1949,0.9,7.6,0.0,0.0,
1950,2024-11-05 02:02:26.067965,0.7,7.6,0.0,0.0
1951,0.6,7.6,0.0,0.0,
1952,0.6,7.6,0.0,0.0,
1953,0.6,7.6,0.0,0.0,
1954,1.2,7.6,0.0,0.0,
1955,2024-11-05 02:02:26.414872,1.1,7.7,0.0,0.0
1956,1.1,7.6,0.0,0.0,
1957,0.9,7.6,0.0,0.0,
1958,0.9,7.6,0.0,0.0,
1959,0.6,7.6,0.0,0.0,
1960,2024-11-05 02:02:26.761866,0.5,7.6,0.0,0.0
1961,0.9,7.6,0.0,0.0,
1962,1.1,7.6,0.0,0.0,
1963,1.0,7.6,0.0,0.0,
1964,1.0,7.6,0.0,0.0,
1965,2024-11-05 02:02:27.109308,0.9,7.6,0.0,0.0
1966,0.9,7.6,0.0,0.0,
1967,0.6,7.6,0.0,0.0,
1968,0.6,7.6,0.0,0.0,
1969,0.6,7.7,0.0,0.0,
1970,0.7,7.7,0.0,0.0,
1971,2024-11-05 02:02:27.457541,1.1,7.6,0.0,0.0
1972,1.1,7.7,0.0,0.0,
1973,1.1,7.6,0.0,0.0,
1974,1.0,7.6,0.0,0.0,
1975,0.7,7.6,0.0,0.0,
1976,0.8,7.6,0.0,0.0,
1977,2024-11-05 02:02:27.805389,0.5,7.6,0.0,0.0
1978,0.7,7.6,0.0,0.0,
1979,0.7,7.7,0.0,0.0,
1980,1.0,7.6,0.0,0.0,
1981,1.0,7.6,0.0,0.0,
1982,1.0,7.6,0.0,0.0,
1983,2024-11-05 02:02:28.164237,1.1,7.6,0.0,0.0
1984,0.8,7.6,0.0,0.0,
1985,0.6,7.6,0.0,0.0,
1986,0.8,7.7,0.0,0.0,
1987,0.7,7.6,0.0,0.0,
1988,2024-11-05 02:02:28.516149,1.1,7.6,0.0,0.0
1989,1.1,7.7,0.0,0.0,
1990,1.3,7.6,0.0,0.0,
1991,1.2,7.6,0.0,0.0,
1992,2024-11-05 02:02:28.863181,0.5,7.7,0.0,0.0
1993,0.5,7.7,0.0,0.0,
1994,0.5,7.6,0.0,0.0,
1995,0.8,7.7,0.0,0.0,
1996,2024-11-05 02:02:29.210388,1.0,7.6,0.0,0.0
1997,1.1,7.7,0.0,0.0,
1998,1.1,7.6,0.0,0.0,
1999,1.1,7.6,0.0,0.0,
2000,1.1,7.6,0.0,0.0,
2001,0.8,7.6,0.0,0.0,
2002,2024-11-05 02:02:29.557749,0.5,7.6,0.0,0.0
2003,0.5,7.6,0.0,0.0,
2004,0.8,7.7,0.0,0.0,
2005,0.6,7.7,0.0,0.0,
2006,1.1,7.6,0.0,0.0,
2007,1.1,7.6,0.0,0.0,
2008,2024-11-05 02:02:29.917291,1.0,7.6,0.0,0.0
2009,0.9,7.6,0.0,0.0,
2010,1.0,7.7,0.0,0.0,
2011,0.9,7.7,0.0,0.0,
2012,0.5,7.6,0.0,0.0,
2013,0.5,7.6,0.0,0.0,
2014,2024-11-05 02:02:30.264877,1.0,7.6,0.0,0.0
2015,1.1,7.6,0.0,0.0,
2016,0.9,7.6,0.0,0.0,
2017,0.9,7.6,0.0,0.0,
2018,1.1,7.6,0.0,0.0,
2019,1.0,7.6,0.0,0.0,
2020,2024-11-05 02:02:30.625172,0.5,7.6,0.0,0.0
2021,0.5,7.7,0.0,0.0,
2022,0.7,7.7,0.0,0.0,
2023,0.5,7.7,0.0,0.0,
2024,0.6,7.6,0.0,0.0,
2025,1.3,7.6,0.0,0.0,
2026,2024-11-05 02:02:30.972914,1.2,7.6,0.0,0.0
2027,1.0,7.6,0.0,0.0,
2028,0.9,7.6,0.0,0.0,
2029,1.1,7.6,0.0,0.0,
2030,0.6,7.6,0.0,0.0,
2031,2024-11-05 02:02:31.320326,1.1,7.6,0.0,0.0
2032,1.1,7.6,0.0,0.0,
2033,1.0,7.6,0.0,0.0,
2034,1.0,7.6,0.0,0.0,
2035,1.1,7.6,0.0,0.0,
2036,1.0,7.6,0.0,0.0,
2037,2024-11-05 02:02:31.668237,0.6,7.6,0.0,0.0
2038,0.7,7.6,0.0,0.0,
2039,0.6,7.6,0.0,0.0,
2040,0.6,7.6,0.0,0.0,
2041,1.0,7.7,0.0,0.0,
2042,0.6,7.7,0.0,0.0,
2043,2024-11-05 02:02:32.026689,1.0,7.6,0.0,0.0
2044,1.1,7.7,0.0,0.0,
2045,1.1,7.7,0.0,0.0,
2046,0.5,7.7,0.0,0.0,
2047,0.9,7.7,0.0,0.0,
2048,2024-11-05 02:02:32.391838,0.9,7.7,0.0,0.0
2049,1.0,7.7,0.0,0.0,
2050,1.0,7.7,0.0,0.0,
2051,1.1,7.7,0.0,0.0,
2052,1.0,7.7,0.0,0.0,
2053,2024-11-05 02:02:32.738246,0.7,7.7,0.0,0.0
2054,0.6,7.7,0.0,0.0,
2055,0.6,7.7,0.0,0.0,
2056,0.5,7.7,0.0,0.0,
2057,0.7,7.7,0.0,0.0,
2058,2024-11-05 02:02:33.086218,1.2,7.6,0.0,0.0
2059,1.2,7.7,0.0,0.0,
2060,1.2,7.6,0.0,0.0,
2061,1.2,7.6,0.0,0.0,
2062,1.0,7.7,0.0,0.0,
2063,2024-11-05 02:02:33.433270,0.6,7.7,0.0,0.0
2064,0.6,7.7,0.0,0.0,
2065,0.7,7.7,0.0,0.0,
2066,1.0,7.7,0.0,0.0,
2067,0.9,7.7,0.0,0.0,
2068,2024-11-05 02:02:33.781110,0.9,7.7,0.0,0.0
2069,0.8,7.6,0.0,0.0,
2070,0.9,7.6,0.0,0.0,
2071,0.6,7.6,0.0,0.0,
2072,0.6,7.6,0.0,0.0,
2073,2024-11-05 02:02:34.144051,1.1,7.7,0.0,0.0
2074,0.9,7.6,0.0,0.0,
2075,1.0,7.6,0.0,0.0,
2076,0.9,7.6,0.0,0.0,
2077,1.0,7.6,0.0,0.0,
2078,0.6,7.6,0.0,0.0,
2079,2024-11-05 02:02:34.490415,0.5,7.6,0.0,0.0
2080,0.5,7.6,0.0,0.0,
2081,0.5,7.7,0.0,0.0,
2082,0.6,7.6,0.0,0.0,
2083,1.0,7.6,0.0,0.0,
2084,1.0,7.7,0.0,0.0,
2085,2024-11-05 02:02:34.837413,1.2,7.7,0.0,0.0
2086,1.1,7.7,0.0,0.0,
2087,1.1,7.7,0.0,0.0,
2088,1.1,7.6,0.0,0.0,
2089,0.6,7.6,0.0,0.0,
2090,0.6,7.6,0.0,0.0,
2091,2024-11-05 02:02:35.230896,0.5,7.7,0.0,0.0
2092,1.0,7.7,0.0,0.0,
2093,1.1,7.7,0.0,0.0,
2094,1.0,7.7,0.0,0.0,
2095,1.0,7.6,0.0,0.0,
2096,1.0,7.6,0.0,0.0,
2097,2024-11-05 02:02:35.578398,1.0,7.6,0.0,0.0
2098,0.6,7.6,0.0,0.0,
2099,0.6,7.6,0.0,0.0,
2100,0.5,7.7,0.0,0.0,
2101,0.9,7.7,0.0,0.0,
2102,1.1,7.6,0.0,0.0,
2103,2024-11-05 02:02:35.938454,1.0,7.6,0.0,0.0
2104,1.0,7.6,0.0,0.0,
2105,1.1,7.7,0.0,0.0,
2106,1.1,7.6,0.0,0.0,
2107,0.7,7.6,0.0,0.0,
2108,0.6,7.6,0.0,0.0,
2109,2024-11-05 02:02:36.298498,0.6,7.6,0.0,0.0
2110,0.8,7.7,0.0,0.0,
2111,0.6,7.7,0.0,0.0,
2112,0.7,7.6,0.0,0.0,
2113,1.0,7.6,0.0,0.0,
2114,1.0,7.6,0.0,0.0,
2115,2024-11-05 02:02:36.646716,1.0,7.6,0.0,0.0
2116,0.9,7.6,0.0,0.0,
2117,0.9,7.6,0.0,0.0,
2118,0.8,7.6,0.0,0.0,
2119,0.9,7.7,0.0,0.0,
2120,0.6,7.7,0.0,0.0,
2121,2024-11-05 02:02:37.006247,1.0,7.6,0.0,0.0
2122,1.0,7.6,0.0,0.0,
2123,1.1,7.6,0.0,0.0,
2124,1.0,7.6,0.0,0.0,
2125,0.9,7.6,0.0,0.0,
2126,0.5,7.6,0.0,0.0,
2127,2024-11-05 02:02:37.353971,0.5,7.6,0.0,0.0
2128,0.5,7.6,0.0,0.0,
2129,0.5,7.6,0.0,0.0,
2130,0.7,7.6,0.0,0.0,
2131,1.0,7.6,0.0,0.0,
2132,1.0,7.6,0.0,0.0,
2133,2024-11-05 02:02:37.702207,1.0,7.6,0.0,0.0
2134,1.0,7.6,0.0,0.0,
2135,1.0,7.7,0.0,0.0,
2136,0.9,7.7,0.0,0.0,
2137,0.5,7.6,0.0,0.0,
2138,0.4,7.6,0.0,0.0,
2139,2024-11-05 02:02:38.050443,1.0,7.6,0.0,0.0
2140,1.0,7.7,0.0,0.0,
2141,0.9,7.6,0.0,0.0,
2142,0.9,7.6,0.0,0.0,
2143,1.1,7.6,0.0,0.0,
2144,1.1,7.7,0.0,0.0,
2145,2024-11-05 02:02:38.409206,0.6,7.6,0.0,0.0
2146,0.6,7.7,0.0,0.0,
2147,0.6,7.7,0.0,0.0,
2148,0.7,7.6,0.0,0.0,
2149,1.0,7.6,0.0,0.0,
2150,1.0,7.6,0.0,0.0,
2151,2024-11-05 02:02:38.767626,1.0,7.6,0.0,0.0
2152,1.0,7.6,0.0,0.0,
2153,1.1,7.6,0.0,0.0,
2154,0.5,7.6,0.0,0.0,
2155,0.5,7.6,0.0,0.0,
2156,2024-11-05 02:02:39.135050,0.9,7.7,0.0,0.0
2157,1.0,7.6,0.0,0.0,
2158,1.1,7.6,0.0,0.0,
2159,0.9,7.6,0.0,0.0,
2160,2024-11-05 02:02:39.481564,0.9,7.6,0.0,0.0
2161,0.6,7.6,0.0,0.0,
2162,0.6,7.6,0.0,0.0,
2163,1.0,7.7,0.0,0.0,
2164,1.0,7.6,0.0,0.0,
2165,2024-11-05 02:02:39.839732,0.9,7.6,0.0,0.0
2166,1.1,7.6,0.0,0.0,
2167,0.9,7.6,0.0,0.0,
2168,0.6,7.6,0.0,0.0,
2169,0.4,7.6,0.0,0.0,
2170,2024-11-05 02:02:40.186830,0.5,7.7,0.0,0.0
2171,0.6,7.7,0.0,0.0,
2172,0.7,7.7,0.0,0.0,
2173,1.0,7.6,0.0,0.0,
2174,0.9,7.6,0.0,0.0,
2175,2024-11-05 02:02:40.546443,1.1,7.6,0.0,0.0
2176,0.9,7.6,0.0,0.0,
2177,0.7,7.6,0.0,0.0,
2178,1.2,7.6,0.0,0.0,
2179,2024-11-05 02:02:40.904696,1.0,7.6,0.0,0.0
2180,1.1,7.6,0.0,0.0,
2181,1.0,7.6,0.0,0.0,
2182,0.5,7.6,0.0,0.0,
2183,2024-11-05 02:02:41.251973,0.5,7.6,0.0,0.0
2184,0.5,7.6,0.0,0.0,
2185,0.5,7.7,0.0,0.0,
2186,0.9,7.6,0.0,0.0,
2187,1.0,7.6,0.0,0.0,
2188,2024-11-05 02:02:41.603460,0.9,7.6,0.0,0.0
2189,1.0,7.6,0.0,0.0,
2190,1.0,7.6,0.0,0.0,
2191,0.6,7.6,0.0,0.0,
2192,0.9,7.7,0.0,0.0,
2193,2024-11-05 02:02:41.962083,0.9,7.6,0.0,0.0
2194,0.9,7.6,0.0,0.0,
2195,1.0,7.7,0.0,0.0,
2196,1.0,7.6,0.0,0.0,
2197,0.7,7.6,0.0,0.0,
2198,2024-11-05 02:02:42.309226,0.7,7.7,0.0,0.0
2199,0.5,7.7,0.0,0.0,
2200,0.8,7.7,0.0,0.0,
2201,1.0,7.7,0.0,0.0,
2202,1.1,7.6,0.0,0.0,
2203,2024-11-05 02:02:42.669292,1.0,7.6,0.0,0.0
2204,0.9,7.6,0.0,0.0,
2205,0.6,7.6,0.0,0.0,
2206,0.5,7.6,0.0,0.0,
2207,0.5,7.6,0.0,0.0,
2208,2024-11-05 02:02:43.056861,0.7,7.7,0.0,0.0
2209,0.9,7.7,0.0,0.0,
2210,1.0,7.6,0.0,0.0,
2211,1.1,7.6,0.0,0.0,
2212,1.1,7.6,0.0,0.0,
2213,2024-11-05 02:02:43.417518,0.9,7.7,0.0,0.0
2214,0.7,7.7,0.0,0.0,
2215,0.6,7.6,0.0,0.0,
2216,0.9,7.6,0.0,0.0,
2217,1.0,7.6,0.0,0.0,
2218,1.0,7.6,0.0,0.0,
2219,2024-11-05 02:02:43.764537,1.0,7.6,0.0,0.0
2220,0.9,7.6,0.0,0.0,
2221,1.1,7.6,0.0,0.0,
2222,0.6,7.6,0.0,0.0,
2223,0.5,7.6,0.0,0.0,
2224,0.5,7.6,0.0,0.0,
2225,2024-11-05 02:02:44.112416,0.6,7.6,0.0,0.0
2226,0.7,7.7,0.0,0.0,
2227,1.0,7.6,0.0,0.0,
2228,1.0,7.6,0.0,0.0,
2229,1.1,7.6,0.0,0.0,
2230,1.1,7.6,0.0,0.0,
2231,2024-11-05 02:02:44.459823,1.0,7.6,0.0,0.0
2232,0.8,7.6,0.0,0.0,
2233,0.6,7.6,0.0,0.0,
2234,0.7,7.7,0.0,0.0,
2235,0.6,7.7,0.0,0.0,
2236,1.1,7.6,0.0,0.0,
2237,2024-11-05 02:02:44.818148,1.0,7.6,0.0,0.0
2238,1.1,7.6,0.0,0.0,
2239,1.0,7.6,0.0,0.0,
2240,0.8,7.6,0.0,0.0,
2241,0.8,7.6,0.0,0.0,
2242,0.5,7.6,0.0,0.0,
2243,2024-11-05 02:02:45.177451,0.6,7.6,0.0,0.0
2244,0.5,7.6,0.0,0.0,
2245,0.4,7.6,0.0,0.0,
2246,1.2,7.6,0.0,0.0,
2247,1.1,7.7,0.0,0.0,
2248,1.2,7.7,0.0,0.0,
2249,2024-11-05 02:02:45.525592,1.0,7.6,0.0,0.0
2250,1.0,7.6,0.0,0.0,
2251,1.1,7.7,0.0,0.0,
2252,0.5,7.6,0.0,0.0,
2253,0.5,7.6,0.0,0.0,
2254,0.5,7.7,0.0,0.0,
2255,2024-11-05 02:02:45.894631,0.9,7.7,0.0,0.0
2256,1.1,7.6,0.0,0.0,
2257,1.0,7.6,0.0,0.0,
2258,1.1,7.6,0.0,0.0,
2259,1.1,7.7,0.0,0.0,
2260,1.0,7.7,0.0,0.0,
2261,2024-11-05 02:02:46.242393,0.7,7.6,0.0,0.0
2262,0.6,7.6,0.0,0.0,
2263,0.6,7.6,0.0,0.0,
2264,1.1,7.6,0.0,0.0,
2265,1.1,7.6,0.0,0.0,
2266,1.1,7.6,0.0,0.0,
2267,2024-11-05 02:02:46.590588,1.1,7.6,0.0,0.0
2268,0.9,7.6,0.0,0.0,
2269,1.0,7.6,0.0,0.0,
2270,0.5,7.6,0.0,0.0,
2271,0.6,7.6,0.0,0.0,
2272,0.5,7.6,0.0,0.0,
2273,2024-11-05 02:02:46.939098,0.6,7.6,0.0,0.0
2274,0.7,7.7,0.0,0.0,
2275,1.0,7.6,0.0,0.0,
2276,1.0,7.6,0.0,0.0,
2277,1.0,7.6,0.0,0.0,
2278,1.0,7.6,0.0,0.0,
2279,2024-11-05 02:02:47.287421,1.0,7.6,0.0,0.0
2280,0.9,7.6,0.0,0.0,
2281,0.6,7.6,0.0,0.0,
2282,0.6,7.6,0.0,0.0,
2283,0.6,7.6,0.0,0.0,
2284,0.6,7.6,0.0,0.0,
2285,2024-11-05 02:02:47.635831,1.1,7.6,0.0,0.0
2286,1.0,7.6,0.0,0.0,
2287,0.9,7.6,0.0,0.0,
2288,1.0,7.6,0.0,0.0,
2289,0.9,7.6,0.0,0.0,
2290,1.0,7.6,0.0,0.0,
2291,2024-11-05 02:02:47.984459,0.5,7.6,0.0,0.0
2292,0.7,7.6,0.0,0.0,
2293,1.2,7.6,0.0,0.0,
2294,1.2,7.6,0.0,0.0,
2295,1.3,7.6,0.0,0.0,
2296,1.2,7.6,0.0,0.0,
2297,2024-11-05 02:02:48.344536,1.3,7.6,0.0,0.0
2298,1.1,7.6,0.0,0.0,
2299,0.6,7.6,0.0,0.0,
2300,0.6,7.6,0.0,0.0,
2301,0.5,7.6,0.0,0.0,
2302,0.5,7.6,0.0,0.0,
2303,2024-11-05 02:02:48.691540,1.0,7.6,0.0,0.0
2304,0.9,7.6,0.0,0.0,
2305,1.0,7.6,0.0,0.0,
2306,1.0,7.6,0.0,0.0,
2307,1.1,7.6,0.0,0.0,
2308,1.1,7.6,0.0,0.0,
2309,2024-11-05 02:02:49.039392,0.5,7.6,0.0,0.0
2310,0.5,7.6,0.0,0.0,
2311,0.9,7.7,0.0,0.0,
2312,0.8,7.7,0.0,0.0,
2313,1.0,7.6,0.0,0.0,
2314,1.1,7.6,0.0,0.0,
2315,2024-11-05 02:02:49.399472,1.0,7.6,0.0,0.0
2316,1.1,7.6,0.0,0.0,
2317,0.5,7.6,0.0,0.0,
2318,0.8,7.6,0.0,0.0,
2319,0.5,7.6,0.0,0.0,
2320,0.5,7.6,0.0,0.0,
2321,2024-11-05 02:02:49.747675,0.5,7.6,0.0,0.0
2322,0.6,7.7,0.0,0.0,
2323,0.9,7.6,0.0,0.0,
2324,0.9,7.6,0.0,0.0,
2325,1.0,7.6,0.0,0.0,
2326,1.0,7.6,0.0,0.0,
2327,2024-11-05 02:02:50.107204,1.1,7.6,0.0,0.0
2328,0.9,7.6,0.0,0.0,
2329,0.7,7.6,0.0,0.0,
2330,0.7,7.6,0.0,0.0,
2331,0.6,7.7,0.0,0.0,
2332,0.7,7.7,0.0,0.0,
2333,2024-11-05 02:02:50.455626,1.0,7.6,0.0,0.0
2334,1.1,7.6,0.0,0.0,
2335,1.0,7.7,0.0,0.0,
2336,1.0,7.6,0.0,0.0,
2337,0.9,7.6,0.0,0.0,
2338,0.9,7.6,0.0,0.0,
2339,2024-11-05 02:02:50.804159,0.6,7.6,0.0,0.0
2340,0.6,7.6,0.0,0.0,
2341,1.1,7.6,0.0,0.0,
2342,1.0,7.6,0.0,0.0,
2343,1.0,7.6,0.0,0.0,
2344,1.1,7.6,0.0,0.0,
2345,2024-11-05 02:02:51.164225,1.1,7.6,0.0,0.0
2346,0.9,7.7,0.0,0.0,
2347,0.5,7.6,0.0,0.0,
2348,0.6,7.6,0.0,0.0,
2349,0.6,7.7,0.0,0.0,
2350,0.7,7.7,0.0,0.0,
2351,2024-11-05 02:02:51.511258,1.1,7.6,0.0,0.0
2352,1.2,7.6,0.0,0.0,
2353,1.2,7.6,0.0,0.0,
2354,1.1,7.6,0.0,0.0,
2355,1.0,7.6,0.0,0.0,
2356,1.0,7.6,0.0,0.0,
2357,2024-11-05 02:02:51.871253,0.5,7.6,0.0,0.0
2358,0.6,7.6,0.0,0.0,
2359,0.7,7.6,0.0,0.0,
2360,0.9,7.6,0.0,0.0,
2361,1.1,7.7,0.0,0.0,
2362,1.0,7.6,0.0,0.0,
2363,2024-11-05 02:02:52.219568,1.0,7.6,0.0,0.0
2364,0.9,7.6,0.0,0.0,
2365,0.6,7.6,0.0,0.0,
2366,0.4,7.7,0.0,0.0,
2367,0.6,7.6,0.0,0.0,
2368,2024-11-05 02:02:52.567515,0.6,7.6,0.0,0.0
2369,0.6,7.6,0.0,0.0,
2370,1.0,7.6,0.0,0.0,
2371,1.0,7.6,0.0,0.0,
2372,1.1,7.6,0.0,0.0,
2373,1.0,7.6,0.0,0.0,
2374,2024-11-05 02:02:52.916142,1.0,7.6,0.0,0.0
2375,1.0,7.6,0.0,0.0,
2376,0.6,7.6,0.0,0.0,
2377,0.7,7.7,0.0,0.0,
2378,0.6,7.7,0.0,0.0,
2379,1.1,7.6,0.0,0.0,
2380,2024-11-05 02:02:53.264069,1.2,7.6,0.0,0.0
2381,1.0,7.6,0.0,0.0,
2382,1.2,7.6,0.0,0.0,
2383,1.0,7.6,0.0,0.0,
2384,0.9,7.6,0.0,0.0,
2385,0.6,7.6,0.0,0.0,
2386,2024-11-05 02:02:53.611618,0.6,7.6,0.0,0.0
2387,0.8,7.6,0.0,0.0,
2388,1.1,7.6,0.0,0.0,
2389,1.1,7.6,0.0,0.0,
2390,1.1,7.6,0.0,0.0,
2391,2024-11-05 02:02:53.959721,1.0,7.6,0.0,0.0
2392,0.9,7.6,0.0,0.0,
2393,0.5,7.6,0.0,0.0,
2394,0.5,7.6,0.0,0.0,
2395,0.5,7.6,0.0,0.0,
2396,2024-11-05 02:02:54.307670,1.0,7.6,0.0,0.0
2397,1.0,7.7,0.0,0.0,
2398,1.1,7.6,0.0,0.0,
2399,1.1,7.6,0.0,0.0,
2400,1.1,7.6,0.0,0.0,
2401,1.1,7.6,0.0,0.0,
2402,2024-11-05 02:02:54.667579,0.5,7.6,0.0,0.0
2403,0.7,7.7,0.0,0.0,
2404,0.5,7.6,0.0,0.0,
2405,0.5,7.6,0.0,0.0,
2406,1.1,7.6,0.0,0.0,
2407,1.1,7.7,0.0,0.0,
2408,2024-11-05 02:02:55.015972,1.0,7.6,0.0,0.0
2409,0.9,7.6,0.0,0.0,
2410,1.0,7.6,0.0,0.0,
2411,1.1,7.6,0.0,0.0,
2412,0.6,7.6,0.0,0.0,
2413,0.6,7.6,0.0,0.0,
2414,2024-11-05 02:02:55.363897,0.5,7.6,0.0,0.0
2415,0.5,7.7,0.0,0.0,
2416,0.8,7.7,0.0,0.0,
2417,1.1,7.6,0.0,0.0,
2418,1.1,7.6,0.0,0.0,
2419,1.3,7.7,0.0,0.0,
2420,2024-11-05 02:02:55.723489,1.2,7.6,0.0,0.0
2421,1.0,7.6,0.0,0.0,
2422,0.9,7.7,0.0,0.0,
2423,0.7,7.6,0.0,0.0,
2424,0.5,7.6,0.0,0.0,
2425,0.7,7.6,0.0,0.0,
2426,2024-11-05 02:02:56.071813,1.0,7.6,0.0,0.0
2427,1.1,7.6,0.0,0.0,
2428,1.0,7.6,0.0,0.0,
2429,1.0,7.6,0.0,0.0,
2430,0.9,7.6,0.0,0.0,
2431,0.9,7.6,0.0,0.0,
2432,2024-11-05 02:02:56.420016,0.6,7.6,0.0,0.0
2433,0.6,7.6,0.0,0.0,
2434,0.6,7.7,0.0,0.0,
2435,0.5,7.6,0.0,0.0,
2436,1.1,7.6,0.0,0.0,
2437,1.1,7.6,0.0,0.0,
2438,2024-11-05 02:02:56.768607,1.1,7.6,0.0,0.0
2439,1.0,7.6,0.0,0.0,
2440,0.9,7.6,0.0,0.0,
2441,0.7,7.6,0.0,0.0,
2442,0.5,7.6,0.0,0.0,
2443,0.5,7.6,0.0,0.0,
2444,2024-11-05 02:02:57.121804,0.9,7.7,0.0,0.0
2445,1.0,7.6,0.0,0.0,
2446,1.0,7.6,0.0,0.0,
2447,1.1,7.6,0.0,0.0,
2448,1.1,7.6,0.0,0.0,
2449,1.1,7.6,0.0,0.0,
2450,2024-11-05 02:02:57.481218,0.8,7.6,0.0,0.0
2451,0.6,7.7,0.0,0.0,
2452,0.4,7.6,0.0,0.0,
2453,0.5,7.6,0.0,0.0,
2454,0.9,7.7,0.0,0.0,
2455,0.9,7.7,0.0,0.0,
2456,2024-11-05 02:02:57.840287,0.9,7.6,0.0,0.0
2457,1.0,7.7,0.0,0.0,
2458,0.8,7.6,0.0,0.0,
2459,0.9,7.6,0.0,0.0,
2460,0.5,7.7,0.0,0.0,
2461,0.7,7.7,0.0,0.0,
2462,2024-11-05 02:02:58.241779,0.6,7.6,0.0,0.0
2463,1.1,7.6,0.0,0.0,
2464,1.0,7.6,0.0,0.0,
2465,0.9,7.7,0.0,0.0,
2466,1.0,7.6,0.0,0.0,
2467,2024-11-05 02:02:58.589709,1.0,7.6,0.0,0.0
2468,0.5,7.6,0.0,0.0,
2469,0.5,7.6,0.0,0.0,
2470,0.7,7.6,0.0,0.0,
2471,0.7,7.6,0.0,0.0,
2472,0.9,7.6,0.0,0.0,
2473,2024-11-05 02:02:58.937483,1.0,7.6,0.0,0.0
2474,1.0,7.6,0.0,0.0,
2475,1.0,7.6,0.0,0.0,
2476,1.0,7.6,0.0,0.0,
2477,1.0,7.6,0.0,0.0,
2478,0.7,7.6,0.0,0.0,
2479,2024-11-05 02:02:59.285389,0.6,7.6,0.0,0.0
2480,1.1,7.6,0.0,0.0,
2481,1.0,7.6,0.0,0.0,
2482,1.1,7.6,0.0,0.0,
2483,0.9,7.6,0.0,0.0,
2484,1.0,7.6,0.0,0.0,
2485,2024-11-05 02:02:59.644232,0.9,7.6,0.0,0.0
2486,0.6,7.6,0.0,0.0,
2487,0.6,7.6,0.0,0.0,
2488,0.6,7.6,0.0,0.0,
2489,0.5,7.6,0.0,0.0,
2490,1.0,7.6,0.0,0.0,
2491,2024-11-05 02:03:00.003117,1.0,7.6,0.0,0.0
2492,1.0,7.6,0.0,0.0,
2493,1.0,7.6,0.0,0.0,
2494,0.9,7.6,0.0,0.0,
2495,1.0,7.6,0.0,0.0,
2496,0.6,7.6,0.0,0.0,
2497,2024-11-05 02:03:00.350641,0.5,7.6,0.0,0.0
2498,0.6,7.6,0.0,0.0,
2499,0.8,7.7,0.0,0.0,
2500,0.7,7.7,0.0,0.0,
2501,1.0,7.6,0.0,0.0,
2502,1.0,7.6,0.0,0.0,
2503,2024-11-05 02:03:00.698727,1.2,7.6,0.0,0.0
2504,1.1,7.6,0.0,0.0,
2505,0.9,7.6,0.0,0.0,
2506,0.9,7.6,0.0,0.0,
2507,2024-11-05 02:03:01.058091,1.2,7.7,0.0,0.0
2508,1.2,7.6,0.0,0.0,
2509,1.2,7.6,0.0,0.0,
2510,1.2,7.7,0.0,0.0,
2511,1.1,7.6,0.0,0.0,
2512,2024-11-05 02:03:01.405766,0.5,7.7,0.0,0.0
2513,0.6,7.6,0.0,0.0,
2514,0.6,7.6,0.0,0.0,
2515,0.6,7.7,0.0,0.0,
2516,1.0,7.6,0.0,0.0,
2517,2024-11-05 02:03:01.753770,1.0,7.6,0.0,0.0
2518,1.0,7.7,0.0,0.0,
2519,1.0,7.6,0.0,0.0,
2520,0.9,7.6,0.0,0.0,
2521,1.0,7.7,0.0,0.0,
2522,0.4,7.6,0.0,0.0,
