Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
2024-11-05 01:17:59.744264,16.1,4.5,0.0,0.0
2024-11-05 01:17:59.820837,9.2,4.5,0.0,0.0
2024-11-05 01:17:59.959478,11.7,4.5,0.0,0.0
2024-11-05 01:18:00.079801,9.9,4.5,0.0,0.0
2024-11-05 01:18:00.155101,8.7,4.5,0.0,0.0
2024-11-05 01:18:00.293271,7.5,4.5,0.0,0.0
2024-11-05 01:18:00.414087,7.1,4.5,0.0,0.0
2024-11-05 01:18:00.489095,7.9,4.5,0.0,0.0
2024-11-05 01:18:00.627455,8.1,4.5,0.0,0.0
2024-11-05 01:18:00.747810,9.4,4.5,0.0,0.0
2024-11-05 01:18:00.823006,9.6,4.0,0.0,0.0
