Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
2024-11-05 05:14:31.894106,4.5,3.6,0.0,0.0
2024-11-05 05:14:32.278052,28.0,3.8,0.0,0.0
2024-11-05 05:14:32.649174,37.0,4.8,0.0,0.0
2024-11-05 05:14:33.006527,31.5,5.1,0.0,0.0
2024-11-05 05:14:33.362446,35.3,5.8,0.0,0.0
2024-11-05 05:14:33.719832,31.5,6.3,0.0,0.0
2024-11-05 05:14:34.077205,35.4,6.9,0.0,0.0
2024-11-05 05:14:34.449467,31.6,7.3,0.0,0.0
2024-11-05 05:14:34.804416,10.5,7.5,0.0,0.0
2024-11-05 05:14:35.172953,5.4,7.6,0.0,0.0
2024-11-05 05:14:35.543888,6.4,7.6,0.0,0.0
2024-11-05 05:14:35.911748,2.2,7.6,0.0,0.0
2024-11-05 05:14:36.281709,8.5,7.6,0.0,0.0
2024-11-05 05:14:36.638874,2.0,7.6,0.0,0.0
2024-11-05 05:14:37.006829,2.1,7.6,0.0,0.0
2024-11-05 05:14:37.376796,12.7,7.6,0.0,0.0
2024-11-05 05:14:37.742946,2.2,7.6,0.0,0.0
2024-11-05 05:14:38.108926,2.0,7.6,0.0,0.0
2024-11-05 05:14:38.477986,1.9,7.6,0.0,0.0
2024-11-05 05:14:38.848100,2.0,7.6,0.0,0.0
2024-11-05 05:14:39.226673,2.1,7.6,0.0,0.0
2024-11-05 05:14:39.595302,21.6,7.6,0.0,0.0
2024-11-05 05:14:39.953659,2.1,7.6,0.0,0.0
2024-11-05 05:14:40.323115,2.1,7.6,0.0,0.0
2024-11-05 05:14:40.693369,1.7,7.6,0.0,0.0
2024-11-05 05:14:41.049095,2.0,7.6,0.0,0.0
2024-11-05 05:14:41.419224,1.8,7.6,0.0,0.0
2024-11-05 05:14:41.789042,2.2,7.6,0.0,0.0
2024-11-05 05:14:42.158951,2.0,7.6,0.0,0.0
2024-11-05 05:14:42.527035,2.1,7.6,0.0,0.0
2024-11-05 05:14:42.897049,2.0,7.6,0.0,0.0
2024-11-05 05:14:43.279792,2.2,7.6,0.0,0.0
2024-11-05 05:14:43.650093,37.7,7.6,0.0,0.0
2024-11-05 05:14:44.020873,2.3,7.6,0.0,0.0
2024-11-05 05:14:44.391203,2.0,7.6,0.0,0.0
2024-11-05 05:14:44.757847,1.9,7.6,0.0,0.0
2024-11-05 05:14:45.127427,1.7,7.6,0.0,0.0
2024-11-05 05:14:45.497047,1.9,7.6,0.0,0.0
2024-11-05 05:14:45.867105,1.8,7.6,0.0,0.0
2024-11-05 05:14:46.249195,2.0,7.6,0.0,0.0
2024-11-05 05:14:46.607121,2.3,7.6,0.0,0.0
2024-11-05 05:14:46.977284,1.7,7.6,0.0,0.0
2024-11-05 05:14:47.335426,1.9,7.6,0.0,0.0
2024-11-05 05:14:47.705345,1.9,7.6,0.0,0.0
2024-11-05 05:14:48.075430,2.0,7.6,0.0,0.0
2024-11-05 05:14:48.444985,1.9,7.6,0.0,0.0
2024-11-05 05:14:48.815073,2.0,7.6,0.0,0.0
2024-11-05 05:14:49.184051,1.9,7.6,0.0,0.0
2024-11-05 05:14:49.554346,2.1,7.6,0.0,0.0
2024-11-05 05:14:49.935891,1.9,7.6,0.0,0.0
2024-11-05 05:14:50.294426,2.1,7.6,0.0,0.0
2024-11-05 05:14:50.664548,2.5,7.6,0.0,0.0
2024-11-05 05:14:51.043217,24.3,7.6,0.0,0.0
2024-11-05 05:14:51.425782,50.2,7.6,0.0,0.0
2024-11-05 05:14:51.793079,2.6,7.6,0.0,0.0
2024-11-05 05:14:52.162387,1.7,7.6,0.0,0.0
2024-11-05 05:14:52.543751,1.9,7.6,0.0,0.0
2024-11-05 05:14:52.902100,2.0,7.6,0.0,0.0
2024-11-05 05:14:53.272750,2.1,7.6,0.0,0.0
2024-11-05 05:14:53.630699,2.1,7.6,0.0,0.0
2024-11-05 05:14:53.999859,2.2,7.6,0.0,0.0
2024-11-05 05:14:54.369657,2.0,7.6,0.0,0.0
2024-11-05 05:14:54.740113,1.9,7.6,0.0,0.0
2024-11-05 05:14:55.096512,2.0,7.6,0.0,0.0
2024-11-05 05:14:55.466174,1.9,7.6,0.0,0.0
2024-11-05 05:14:55.833077,1.9,7.6,0.0,0.0
2024-11-05 05:14:56.202560,2.0,7.6,0.0,0.0
2024-11-05 05:14:56.571024,1.8,7.6,0.0,0.0
2024-11-05 05:14:56.936866,1.8,7.6,0.0,0.0
2024-11-05 05:14:57.307373,1.9,7.6,0.0,0.0
2024-11-05 05:14:57.688895,2.2,7.6,0.0,0.0
2024-11-05 05:14:58.058498,1.9,7.6,0.0,0.0
2024-11-05 05:14:58.428157,1.9,7.6,0.0,0.0
2024-11-05 05:14:58.798192,1.9,7.6,0.0,0.0
2024-11-05 05:14:59.168117,1.9,7.6,0.0,0.0
2024-11-05 05:14:59.549001,2.1,7.6,0.0,0.0
2024-11-05 05:14:59.919118,1.8,7.6,0.0,0.0
2024-11-05 05:15:00.297950,1.9,7.6,0.0,0.0
2024-11-05 05:15:00.668370,2.0,7.6,0.0,0.0
2024-11-05 05:15:01.049776,1.9,7.6,0.0,0.0
2024-11-05 05:15:01.407839,2.0,7.6,0.0,0.0
2024-11-05 05:15:01.778093,1.9,7.6,0.0,0.0
2024-11-05 05:15:02.159927,1.8,7.6,0.0,0.0
2024-11-05 05:15:02.530215,1.9,7.5,0.0,0.0
2024-11-05 05:15:02.898143,1.9,7.6,0.0,0.0
2024-11-05 05:15:03.268801,1.7,7.6,0.0,0.0
2024-11-05 05:15:03.649850,2.3,7.6,0.0,0.0
2024-11-05 05:15:04.007922,1.8,7.6,0.0,0.0
2024-11-05 05:15:04.389821,2.2,7.6,0.0,0.0
2024-11-05 05:15:04.761076,2.1,7.6,0.0,0.0
2024-11-05 05:15:05.131103,1.9,7.6,0.0,0.0
2024-11-05 05:15:05.500417,1.9,7.6,0.0,0.0
2024-11-05 05:15:05.867939,5.8,7.6,0.0,0.0
2024-11-05 05:15:06.250538,2.6,7.6,0.0,0.0
2024-11-05 05:15:06.608307,6.2,7.6,0.0,0.0
2024-11-05 05:15:06.976202,2.4,7.6,0.0,0.0
2024-11-05 05:15:07.343045,9.8,7.6,0.0,0.0
2024-11-05 05:15:07.710245,1.9,7.6,0.0,0.0
2024-11-05 05:15:08.077873,2.0,7.6,0.0,0.0
2024-11-05 05:15:08.444178,13.4,7.6,0.0,0.0
2024-11-05 05:15:08.814013,1.9,7.6,0.0,0.0
2024-11-05 05:15:09.183009,2.0,7.6,0.0,0.0
2024-11-05 05:15:09.550314,2.0,7.6,0.0,0.0
2024-11-05 05:15:09.920071,1.8,7.6,0.0,0.0
2024-11-05 05:15:10.303447,2.4,7.6,0.0,0.0
2024-11-05 05:15:10.672835,22.7,7.6,0.0,0.0
2024-11-05 05:15:11.042436,1.8,7.6,0.0,0.0
2024-11-05 05:15:11.398291,2.1,7.6,0.0,0.0
2024-11-05 05:15:11.768258,1.8,7.6,0.0,0.0
