Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
2024-11-05 10:06:19.754182,9.0,8.1,0.0,0.0
2024-11-05 10:06:19.842057,4.9,8.1,0.0,0.0
2024-11-05 10:06:19.850678,4.9,8.1,0.0,0.0
2024-11-05 10:06:19.870207,5.0,8.1,0.0,0.0
2024-11-05 10:06:19.880915,5.0,8.1,0.0,0.0
2024-11-05 10:06:19.893979,5.3,8.2,0.0,0.0
2024-11-05 10:06:19.894575,5.2,8.2,0.0,0.0
2024-11-05 10:06:20.010722,5.6,8.4,0.0,0.0
2024-11-05 10:06:20.023317,5.8,8.5,0.0,0.0
2024-11-05 10:06:20.034938,5.8,8.5,0.0,0.0
2024-11-05 10:06:20.120817,5.0,8.6,0.0,0.0
2024-11-05 10:06:20.195829,4.9,8.8,0.0,0.0
2024-11-05 10:06:20.207068,5.0,8.8,0.0,0.0
2024-11-05 10:06:20.227392,5.0,8.8,0.0,0.0
2024-11-05 10:06:20.248178,4.9,8.9,0.0,0.0
2024-11-05 10:06:20.251742,5.0,8.9,0.0,0.0
2024-11-05 10:06:20.251740,5.0,8.9,0.0,0.0
2024-11-05 10:06:20.365870,5.0,9.1,0.0,0.0
2024-11-05 10:06:20.377029,5.1,9.1,0.0,0.0
2024-11-05 10:06:20.389218,5.1,9.1,0.0,0.0
2024-11-05 10:06:20.487010,4.9,9.3,0.0,0.0
2024-11-05 10:06:20.562271,5.0,9.4,0.0,0.0
2024-11-05 10:06:20.564021,4.9,9.5,0.0,0.0
2024-11-05 10:06:20.582090,4.9,9.6,0.0,0.0
2024-11-05 10:06:20.602195,4.9,9.6,0.0,0.0
2024-11-05 10:06:20.604511,4.8,9.6,0.0,0.0
2024-11-05 10:06:20.607426,5.1,9.6,0.0,0.0
2024-11-05 10:06:20.721468,4.8,9.7,0.0,0.0
2024-11-05 10:06:20.734474,4.8,9.8,0.0,0.0
2024-11-05 10:06:20.755622,4.8,9.8,0.0,0.0
2024-11-05 10:06:20.840997,4.9,10.0,0.0,0.0
2024-11-05 10:06:20.918434,4.8,10.1,0.0,0.0
2024-11-05 10:06:20.929639,4.8,10.1,0.0,0.0
2024-11-05 10:06:20.937024,4.8,10.2,0.0,0.0
2024-11-05 10:06:20.957752,4.9,10.2,0.0,0.0
2024-11-05 10:06:20.962946,4.9,10.2,0.0,0.0
2024-11-05 10:06:20.968558,4.8,10.2,0.0,0.0
2024-11-05 10:06:21.088969,4.8,10.4,0.0,0.0
2024-11-05 10:06:21.092271,4.9,10.5,0.0,0.0
2024-11-05 10:06:21.124812,4.9,10.6,0.0,0.0
2024-11-05 10:06:21.195119,4.9,10.7,0.0,0.0
2024-11-05 10:06:21.288055,4.9,10.8,0.0,0.0
2024-11-05 10:06:21.292990,4.9,10.9,0.0,0.0
2024-11-05 10:06:21.295797,5.0,10.9,0.0,0.0
2024-11-05 10:06:21.311166,4.9,10.9,0.0,0.0
2024-11-05 10:06:21.318824,4.8,10.9,0.0,0.0
2024-11-05 10:06:21.321706,5.1,10.9,0.0,0.0
2024-11-05 10:06:21.447130,4.9,11.2,0.0,0.0
2024-11-05 10:06:21.447701,4.8,11.1,0.0,0.0
2024-11-05 10:06:21.493916,5.0,11.2,0.0,0.0
2024-11-05 10:06:21.549302,5.0,11.4,0.0,0.0
2024-11-05 10:06:21.644111,4.9,11.5,0.0,0.0
2024-11-05 10:06:21.648405,4.9,11.5,0.0,0.0
2024-11-05 10:06:21.650869,5.0,11.5,0.0,0.0
2024-11-05 10:06:21.668337,5.0,11.6,0.0,0.0
2024-11-05 10:06:21.675699,5.0,11.6,0.0,0.0
2024-11-05 10:06:21.687881,5.2,11.6,0.0,0.0
2024-11-05 10:06:21.801890,4.9,11.8,0.0,0.0
2024-11-05 10:06:21.806194,5.1,11.8,0.0,0.0
2024-11-05 10:06:21.847523,4.9,11.9,0.0,0.0
2024-11-05 10:06:21.902887,4.9,12.0,0.0,0.0
2024-11-05 10:06:21.999475,4.9,12.2,0.0,0.0
2024-11-05 10:06:22.004133,4.8,12.2,0.0,0.0
2024-11-05 10:06:22.005491,4.9,12.2,0.0,0.0
2024-11-05 10:06:22.031445,4.8,12.3,0.0,0.0
2024-11-05 10:06:22.035836,4.9,12.3,0.0,0.0
2024-11-05 10:06:22.042647,4.9,12.3,0.0,0.0
2024-11-05 10:06:22.159262,4.9,12.5,0.0,0.0
2024-11-05 10:06:22.161725,5.0,12.5,0.0,0.0
