,Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
607,16.2,6.7,0.0,0.0,
608,16.5,6.6,0.0,0.0,
609,7.1,6.8,0.0,0.0,
610,2024-11-05 01:39:47.209727,6.9,6.9,0.0,0.0
611,6.5,6.9,0.0,0.0,
612,6.4,6.9,0.0,0.0,
613,6.3,7.0,0.0,0.0,
614,2024-11-05 01:39:47.555948,6.9,7.0,0.0,0.0
615,7.0,7.0,0.0,0.0,
616,7.0,7.0,0.0,0.0,
617,7.1,7.0,0.0,0.0,
618,2024-11-05 01:39:47.910444,30.3,7.1,0.0,0.0
619,33.0,7.2,0.0,0.0,
620,33.0,7.2,0.0,0.0,
621,31.0,7.2,0.0,0.0,
622,2024-11-05 01:39:48.256197,9.7,7.2,0.0,0.0
623,6.6,7.2,0.0,0.0,
624,6.6,7.2,0.0,0.0,
625,6.6,7.3,0.0,0.0,
626,2024-11-05 01:39:48.601966,7.0,7.3,0.0,0.0
627,7.0,7.3,0.0,0.0,
628,7.0,7.3,0.0,0.0,
629,7.0,7.3,0.0,0.0,
630,2024-11-05 01:39:48.959241,6.7,7.3,0.0,0.0
631,6.6,7.4,0.0,0.0,
632,6.6,7.4,0.0,0.0,
633,6.8,7.5,0.0,0.0,
634,2024-11-05 01:39:49.305241,5.9,7.5,0.0,0.0
635,4.3,7.5,0.0,0.0,
636,4.2,7.5,0.0,0.0,
637,0.4,7.5,0.0,0.0,
638,2024-11-05 01:39:49.708872,0.4,7.5,0.0,0.0
639,0.8,7.5,0.0,0.0,
640,0.8,7.5,0.0,0.0,
641,0.7,7.5,0.0,0.0,
642,2024-11-05 01:39:50.066153,0.8,7.5,0.0,0.0
643,0.3,7.5,0.0,0.0,
644,0.3,7.5,0.0,0.0,
645,2.2,7.5,0.0,0.0,
646,2024-11-05 01:39:50.423301,4.4,7.5,0.0,0.0
647,5.0,7.5,0.0,0.0,
648,5.4,7.5,0.0,0.0,
649,34.6,7.8,0.0,0.0,
650,2024-11-05 01:39:50.775850,41.4,8.1,0.0,0.0
651,44.1,8.1,0.0,0.0,
652,40.9,8.0,0.0,0.0,
653,46.3,8.1,0.0,0.0,
654,37.6,8.7,0.0,0.0,
655,2024-11-05 01:39:51.125961,36.4,8.8,0.0,0.0
656,34.1,8.9,0.0,0.0,
657,32.1,9.1,0.0,0.0,
658,2024-11-05 01:39:51.472574,32.3,9.2,0.0,0.0
659,32.1,9.3,0.0,0.0,
660,36.3,9.7,0.0,0.0,
661,2024-11-05 01:39:51.818939,36.3,9.9,0.0,0.0
662,36.3,9.9,0.0,0.0,
663,32.2,10.1,0.0,0.0,
664,2024-11-05 01:39:52.166362,32.2,10.2,0.0,0.0
665,32.2,10.2,0.0,0.0,
666,36.3,10.7,0.0,0.0,
667,2024-11-05 01:39:52.513679,36.6,10.9,0.0,0.0
668,36.7,10.9,0.0,0.0,
669,32.1,11.2,0.0,0.0,
670,2024-11-05 01:39:52.860141,31.7,11.4,0.0,0.0
671,31.7,11.4,0.0,0.0,
672,30.7,11.5,0.0,0.0,
673,2024-11-05 01:39:53.206293,23.2,11.6,0.0,0.0
674,23.8,11.6,0.0,0.0,
675,21.1,11.6,0.0,0.0,
676,6.7,11.7,0.0,0.0,
677,2024-11-05 01:39:53.564588,6.7,11.7,0.0,0.0
678,6.7,11.7,0.0,0.0,
679,7.0,11.7,0.0,0.0,
680,8.1,11.7,0.0,0.0,
681,7.7,11.7,0.0,0.0,
682,2024-11-05 01:39:53.910832,7.5,11.7,0.0,0.0
683,6.6,11.7,0.0,0.0,
684,6.7,11.7,0.0,0.0,
685,5.0,11.7,0.0,0.0,
686,2024-11-05 01:39:54.268715,5.0,11.8,0.0,0.0
687,5.0,11.7,0.0,0.0,
688,6.6,11.7,0.0,0.0,
689,6.3,11.7,0.0,0.0,
690,2024-11-05 01:39:54.613906,6.1,11.7,0.0,0.0
691,6.4,11.7,0.0,0.0,
692,2.3,11.7,0.0,0.0,
693,2.2,11.7,0.0,0.0,
694,2.2,11.7,0.0,0.0,
695,2024-11-05 01:39:54.959048,2.2,11.7,0.0,0.0
696,2.1,11.7,0.0,0.0,
697,1.6,11.7,0.0,0.0,
698,9.9,11.8,0.0,0.0,
699,2024-11-05 01:39:55.335071,10.2,11.8,0.0,0.0
700,10.6,11.8,0.0,0.0,
701,11.5,11.8,0.0,0.0,
702,2.9,11.8,0.0,0.0,
703,2024-11-05 01:39:55.692342,2.7,11.8,0.0,0.0
704,2.1,11.8,0.0,0.0,
705,1.8,11.8,0.0,0.0,
706,2.3,11.8,0.0,0.0,
707,2.4,11.8,0.0,0.0,
708,2024-11-05 01:39:56.051158,2.3,11.8,0.0,0.0
709,2.4,11.8,0.0,0.0,
710,2.1,11.7,0.0,0.0,
711,1.4,11.7,0.0,0.0,
712,1.5,11.7,0.0,0.0,
713,2024-11-05 01:39:56.444266,1.5,11.8,0.0,0.0
714,2.2,11.7,0.0,0.0,
715,2.5,11.7,0.0,0.0,
716,4.6,11.8,0.0,0.0,
717,2024-11-05 01:39:56.790955,16.0,11.8,0.0,0.0
718,15.8,11.8,0.0,0.0,
719,17.7,11.8,0.0,0.0,
720,17.0,11.8,0.0,0.0,
721,15.9,11.8,0.0,0.0,
722,2024-11-05 01:39:57.137632,2.3,11.8,0.0,0.0
723,2.7,11.8,0.0,0.0,
724,2.2,11.8,0.0,0.0,
725,1.9,11.8,0.0,0.0,
726,1.8,11.8,0.0,0.0,
727,2024-11-05 01:39:57.484667,1.8,11.8,0.0,0.0
728,1.9,11.8,0.0,0.0,
729,2.2,11.8,0.0,0.0,
730,2.2,11.8,0.0,0.0,
731,2.2,11.8,0.0,0.0,
732,2024-11-05 01:39:57.843196,2.3,11.8,0.0,0.0
733,2.2,11.8,0.0,0.0,
734,1.9,11.8,0.0,0.0,
735,1.9,11.8,0.0,0.0,
736,1.7,11.8,0.0,0.0,
737,2024-11-05 01:39:58.189629,2.3,11.8,0.0,0.0
738,2.4,11.8,0.0,0.0,
739,2.2,11.8,0.0,0.0,
740,2.4,11.8,0.0,0.0,
741,2.3,11.8,0.0,0.0,
742,2024-11-05 01:39:58.535482,1.8,11.8,0.0,0.0
743,1.8,11.8,0.0,0.0,
744,2.2,11.8,0.0,0.0,
745,2.1,11.8,0.0,0.0,
746,2.0,11.8,0.0,0.0,
747,2024-11-05 01:39:58.881707,2.1,11.8,0.0,0.0
748,2.1,11.8,0.0,0.0,
749,1.6,11.8,0.0,0.0,
750,1.6,11.8,0.0,0.0,
751,1.7,11.8,0.0,0.0,
752,2024-11-05 01:39:59.240468,2.1,11.8,0.0,0.0
753,2.1,11.7,0.0,0.0,
754,2.2,11.7,0.0,0.0,
755,2.1,11.7,0.0,0.0,
756,2024-11-05 01:39:59.610511,3.0,11.8,0.0,0.0
757,4.2,11.7,0.0,0.0,
758,6.5,11.7,0.0,0.0,
759,6.4,11.7,0.0,0.0,
760,5.3,11.7,0.0,0.0,
761,2024-11-05 01:39:59.955760,5.2,11.7,0.0,0.0
762,6.4,11.7,0.0,0.0,
763,4.3,11.7,0.0,0.0,
764,4.3,11.7,0.0,0.0,
765,2024-11-05 01:40:00.356825,4.0,11.8,0.0,0.0
766,5.8,11.7,0.0,0.0,
767,6.6,11.8,0.0,0.0,
768,6.5,11.8,0.0,0.0,
769,6.5,11.7,0.0,0.0,
770,2024-11-05 01:40:00.714067,5.8,11.7,0.0,0.0
771,2.3,11.8,0.0,0.0,
772,1.6,11.8,0.0,0.0,
773,1.6,11.8,0.0,0.0,
774,2.0,11.8,0.0,0.0,
775,2024-11-05 01:40:01.060400,2.1,11.8,0.0,0.0
776,2.0,11.8,0.0,0.0,
777,9.6,11.8,0.0,0.0,
778,9.3,11.8,0.0,0.0,
779,10.0,11.8,0.0,0.0,
780,2024-11-05 01:40:01.406854,9.8,11.8,0.0,0.0
781,10.3,11.8,0.0,0.0,
782,2.1,11.7,0.0,0.0,
783,2.1,11.8,0.0,0.0,
784,2.1,11.7,0.0,0.0,
785,2024-11-05 01:40:01.752230,2.2,11.8,0.0,0.0
786,1.8,11.8,0.0,0.0,
787,1.6,11.8,0.0,0.0,
788,1.6,11.8,0.0,0.0,
789,1.8,11.8,0.0,0.0,
790,2024-11-05 01:40:02.121555,1.8,11.7,0.0,0.0
791,1.9,11.8,0.0,0.0,
792,2.0,11.8,0.0,0.0,
793,2.0,11.8,0.0,0.0,
794,1.8,11.8,0.0,0.0,
795,2024-11-05 01:40:02.467429,1.6,11.8,0.0,0.0
796,1.7,11.8,0.0,0.0,
797,5.1,11.7,0.0,0.0,
798,4.0,11.7,0.0,0.0,
799,15.6,11.7,0.0,0.0,
800,2024-11-05 01:40:02.826391,17.9,11.7,0.0,0.0
801,18.0,11.7,0.0,0.0,
802,14.4,11.7,0.0,0.0,
803,15.2,11.8,0.0,0.0,
804,4.4,11.7,0.0,0.0,
805,2024-11-05 01:40:03.183922,2.3,11.7,0.0,0.0
806,2.3,11.7,0.0,0.0,
807,2.5,11.7,0.0,0.0,
808,2.4,11.8,0.0,0.0,
809,2.2,11.7,0.0,0.0,
810,2024-11-05 01:40:03.530126,1.7,11.7,0.0,0.0
811,1.7,11.7,0.0,0.0,
812,1.6,11.8,0.0,0.0,
813,1.6,11.8,0.0,0.0,
814,2.0,11.7,0.0,0.0,
815,2024-11-05 01:40:03.876466,2.1,11.7,0.0,0.0
816,2.0,11.7,0.0,0.0,
817,2.1,11.7,0.0,0.0,
818,2.1,11.7,0.0,0.0,
819,1.8,11.7,0.0,0.0,
820,2024-11-05 01:40:04.273354,1.7,11.7,0.0,0.0
821,1.8,11.8,0.0,0.0,
822,2.0,11.7,0.0,0.0,
823,2.1,11.8,0.0,0.0,
824,2.1,11.7,0.0,0.0,
825,2024-11-05 01:40:04.631183,1.9,11.7,0.0,0.0
826,1.6,11.7,0.0,0.0,
827,1.5,11.8,0.0,0.0,
828,1.5,11.8,0.0,0.0,
829,2024-11-05 01:40:04.977706,2.0,11.7,0.0,0.0
830,1.8,11.7,0.0,0.0,
831,1.8,11.8,0.0,0.0,
832,1.7,11.7,0.0,0.0,
833,2024-11-05 01:40:05.334904,1.4,11.7,0.0,0.0
834,2.1,11.7,0.0,0.0,
835,2.0,11.7,0.0,0.0,
836,2.2,11.7,0.0,0.0,
837,2024-11-05 01:40:05.703683,4.5,11.8,0.0,0.0
838,5.4,11.8,0.0,0.0,
839,5.3,11.8,0.0,0.0,
840,5.6,11.8,0.0,0.0,
841,5.6,11.8,0.0,0.0,
842,2024-11-05 01:40:06.052765,5.4,11.8,0.0,0.0
843,4.0,11.8,0.0,0.0,
844,4.0,11.8,0.0,0.0,
845,4.1,11.8,0.0,0.0,
846,4.1,11.8,0.0,0.0,
847,2024-11-05 01:40:06.399405,4.2,11.8,0.0,0.0
848,4.6,11.8,0.0,0.0,
849,4.6,11.8,0.0,0.0,
850,4.6,11.8,0.0,0.0,
851,2024-11-05 01:40:06.757299,2.3,11.8,0.0,0.0
852,1.9,11.8,0.0,0.0,
853,1.8,11.8,0.0,0.0,
854,1.6,11.8,0.0,0.0,
855,2024-11-05 01:40:07.114880,4.0,11.8,0.0,0.0
856,6.4,11.8,0.0,0.0,
857,6.4,11.8,0.0,0.0,
858,6.1,11.8,0.0,0.0,
859,5.5,11.8,0.0,0.0,
860,2024-11-05 01:40:07.461164,3.7,11.8,0.0,0.0
861,1.5,11.8,0.0,0.0,
862,1.6,11.8,0.0,0.0,
863,1.7,11.8,0.0,0.0,
864,2024-11-05 01:40:07.806945,2.0,11.8,0.0,0.0
865,2.0,11.8,0.0,0.0,
866,1.9,11.8,0.0,0.0,
867,1.6,11.8,0.0,0.0,
868,2024-11-05 01:40:08.188216,1.6,11.8,0.0,0.0
869,2.2,11.8,0.0,0.0,
870,2.2,11.8,0.0,0.0,
871,2.2,11.8,0.0,0.0,
872,2.1,11.8,0.0,0.0,
873,2024-11-05 01:40:08.546264,2.0,11.8,0.0,0.0
874,2.6,11.8,0.0,0.0,
875,2.6,11.8,0.0,0.0,
876,3.9,11.8,0.0,0.0,
877,8.7,11.8,0.0,0.0,
878,2024-11-05 01:40:08.894083,8.5,11.8,0.0,0.0
879,8.8,11.8,0.0,0.0,
880,8.9,11.8,0.0,0.0,
881,10.0,11.8,0.0,0.0,
882,2024-11-05 01:40:09.295241,8.6,11.8,0.0,0.0
883,7.8,11.8,0.0,0.0,
884,7.7,11.8,0.0,0.0,
885,8.9,11.8,0.0,0.0,
886,10.8,11.8,0.0,0.0,
887,2024-11-05 01:40:09.665969,10.8,11.8,0.0,0.0
888,10.0,11.8,0.0,0.0,
889,8.8,11.8,0.0,0.0,
890,8.0,11.8,0.0,0.0,
891,8.3,11.8,0.0,0.0,
892,2024-11-05 01:40:10.012147,9.1,11.8,0.0,0.0
893,8.7,11.8,0.0,0.0,
894,8.9,11.8,0.0,0.0,
895,8.9,11.8,0.0,0.0,
896,8.4,11.8,0.0,0.0,
897,2024-11-05 01:40:10.357318,7.2,11.8,0.0,0.0
898,8.2,11.8,0.0,0.0,
899,6.6,11.8,0.0,0.0,
900,2024-11-05 01:40:10.717131,6.8,11.9,0.0,0.4
901,6.0,11.9,3.0,0.5,
902,22.1,12.0,2.0,0.4,
903,2024-11-05 01:40:11.112429,46.1,12.0,2.0,0.4
904,100.0,12.0,0.0,0.4,
905,100.0,12.0,0.0,0.4,
906,2024-11-05 01:40:11.561489,100.0,12.0,0.0,0.4
907,69.6,7.7,0.0,0.4,
908,56.1,7.7,0.0,0.4,
909,50.6,7.7,0.0,0.4,
910,41.9,7.7,0.0,0.4,
911,2024-11-05 01:40:11.910144,35.3,7.7,0.0,0.4
912,3.3,7.7,0.0,0.4,
913,3.7,7.8,0.0,0.4,
914,3.8,7.8,0.0,0.4,
915,3.9,7.7,0.0,0.4,
916,2024-11-05 01:40:12.255139,3.7,7.7,0.0,0.4
2024-11-05 01:40:12.443724,3.9,7.7,0.0,0.4
2024-11-05 01:40:12.510363,3.7,6.9,0.0,0.0
