Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
2024-11-05 12:10:17.561498,9.5,11.2,0.0,0.0
2024-11-05 12:10:17.619136,14.2,11.2,0.0,0.0
2024-11-05 12:10:17.623703,14.4,11.2,0.0,0.0
2024-11-05 12:10:17.641818,14.4,11.3,0.0,0.0
2024-11-05 12:10:17.641843,14.4,11.3,0.0,0.0
2024-11-05 12:10:17.649506,14.5,11.3,0.0,0.0
2024-11-05 12:10:17.812141,26.2,11.4,0.0,0.0
2024-11-05 12:10:17.811983,32.3,11.4,0.0,0.0
2024-11-05 12:10:17.814750,33.4,11.4,0.0,0.0
2024-11-05 12:10:17.818003,33.5,11.4,0.0,0.0
2024-11-05 12:10:17.819548,33.5,11.4,0.0,0.0
2024-11-05 12:10:17.832692,35.5,11.5,0.0,0.0
2024-11-05 12:10:17.834529,33.6,11.4,0.0,0.0
2024-11-05 12:10:17.919714,41.3,11.7,0.0,0.0
2024-11-05 12:10:17.982670,39.3,11.8,0.0,0.0
2024-11-05 12:10:17.991155,39.1,11.7,0.0,0.0
2024-11-05 12:10:18.002694,41.3,11.8,0.0,0.0
2024-11-05 12:10:18.003340,41.3,11.8,0.0,0.0
2024-11-05 12:10:18.010335,42.6,11.8,0.0,0.0
2024-11-05 12:10:18.169479,40.4,12.3,0.0,0.0
2024-11-05 12:10:18.171950,43.9,12.3,0.0,0.0
2024-11-05 12:10:18.172334,39.7,12.3,0.0,0.0
2024-11-05 12:10:18.178619,39.7,12.3,0.0,0.0
2024-11-05 12:10:18.179176,39.7,12.3,0.0,0.0
2024-11-05 12:10:18.191356,38.9,12.4,0.0,0.0
2024-11-05 12:10:18.192814,39.6,12.4,0.0,0.0
2024-11-05 12:10:18.280039,38.3,12.5,0.0,0.0
2024-11-05 12:10:18.341238,38.4,12.5,0.0,0.0
2024-11-05 12:10:18.347695,38.5,12.5,0.0,0.0
2024-11-05 12:10:18.360701,37.8,12.6,0.0,0.0
2024-11-05 12:10:18.360822,37.8,12.6,0.0,0.0
2024-11-05 12:10:18.367125,37.2,12.6,0.0,0.0
2024-11-05 12:10:18.531303,33.9,12.7,0.0,0.0
2024-11-05 12:10:18.531131,33.9,12.7,0.0,0.0
2024-11-05 12:10:18.530898,33.9,12.7,0.0,0.0
2024-11-05 12:10:18.539729,33.9,12.7,0.0,0.0
2024-11-05 12:10:18.539751,33.9,12.7,0.0,0.0
2024-11-05 12:10:18.548493,33.9,12.8,0.0,0.0
2024-11-05 12:10:18.550573,33.8,12.8,0.0,0.0
