Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
2024-11-04 17:09:14.983341,38.8,12.9,0.0,0.0
2024-11-04 17:09:14.992183,13.0,12.9,0.0,0.0
2024-11-04 17:09:15.006415,12.8,12.9,0.0,0.0
2024-11-04 17:09:15.034575,15.2,12.9,0.0,0.0
2024-11-04 17:09:15.041291,15.0,12.9,0.0,0.0
2024-11-04 17:09:15.055124,15.6,12.9,0.0,0.0
2024-11-04 17:09:15.121980,19.9,12.9,0.0,0.0
2024-11-04 17:09:15.123402,19.9,12.9,0.0,0.0
2024-11-04 17:09:15.130334,19.6,12.9,0.0,0.0
2024-11-04 17:09:15.139539,20.7,12.9,0.0,0.0
2024-11-04 17:09:15.139097,20.6,12.9,0.0,0.0
2024-11-04 17:09:15.142105,22.3,12.9,0.0,0.0
2024-11-04 17:09:15.145219,22.1,12.9,0.0,0.0
2024-11-04 17:09:15.154169,23.3,12.9,0.0,0.0
2024-11-04 17:09:15.160870,23.3,12.9,0.0,0.0
2024-11-04 17:09:15.181272,26.4,12.9,0.0,0.0
2024-11-04 17:09:15.182375,28.1,12.9,0.0,0.0
2024-11-04 17:09:15.191437,28.1,12.9,0.0,0.0
2024-11-04 17:09:15.199810,29.2,12.9,0.0,0.0
2024-11-04 17:09:15.261791,36.8,13.0,0.0,0.0
2024-11-04 17:09:15.281709,42.4,13.0,0.0,0.0
2024-11-04 17:09:15.339990,56.5,13.0,0.0,0.0
2024-11-04 17:09:15.341601,58.6,13.0,0.0,0.0
2024-11-04 17:09:15.361168,61.9,13.0,0.0,0.0
2024-11-04 17:09:15.381586,67.8,13.0,0.0,0.0
2024-11-04 17:09:15.389810,69.8,13.0,0.0,0.0
2024-11-04 17:09:15.408723,72.5,13.0,0.0,0.0
2024-11-04 17:09:15.471566,86.9,13.1,0.0,0.0
2024-11-04 17:09:15.471663,87.0,13.1,0.0,0.0
2024-11-04 17:09:15.481831,88.5,13.1,0.0,0.0
2024-11-04 17:09:15.491742,90.3,13.1,0.0,0.0
2024-11-04 17:09:15.492201,90.2,13.1,0.0,0.0
2024-11-04 17:09:15.491907,90.2,13.1,0.0,0.0
2024-11-04 17:09:15.493340,90.8,13.1,0.0,0.0
2024-11-04 17:09:15.511589,92.3,13.1,0.0,0.0
2024-11-04 17:09:15.511837,93.4,13.1,0.0,0.0
2024-11-04 17:09:15.531566,96.2,13.1,0.0,0.0
2024-11-04 17:09:15.541585,96.3,13.1,0.0,0.0
2024-11-04 17:09:15.541937,97.4,13.1,0.0,0.0
2024-11-04 17:09:15.552879,98.3,13.1,0.0,0.0
2024-11-04 17:09:15.601968,99.8,13.2,0.0,0.0
2024-11-04 17:09:15.641248,99.8,13.2,0.0,0.0
2024-11-04 17:09:15.683172,99.8,13.2,0.0,0.0
2024-11-04 17:09:15.689651,99.8,13.2,0.0,0.0
2024-11-04 17:09:15.702913,99.8,13.2,0.0,0.0
2024-11-04 17:09:15.721294,99.8,13.2,0.0,0.0
2024-11-04 17:09:15.743789,99.8,13.2,0.0,0.0
