Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
2024-11-05 10:22:20.406533,4.4,9.2,0.0,0.0
2024-11-05 10:22:20.425038,8.9,9.2,0.0,0.0
2024-11-05 10:22:20.438878,5.3,9.2,0.0,0.0
2024-11-05 10:22:20.616405,6.8,9.5,0.0,0.0
2024-11-05 10:22:20.617049,6.8,9.5,0.0,0.0
2024-11-05 10:22:20.622475,6.9,9.5,0.0,0.0
2024-11-05 10:22:20.625461,6.9,9.5,0.0,0.0
2024-11-05 10:22:20.638441,6.9,9.6,0.0,0.0
2024-11-05 10:22:20.648867,7.3,9.6,0.0,0.0
2024-11-05 10:22:20.688496,6.7,9.6,0.0,0.0
2024-11-05 10:22:20.740566,5.9,9.7,0.0,0.0
2024-11-05 10:22:20.764157,6.1,9.7,0.0,0.0
2024-11-05 10:22:20.764527,5.9,9.7,0.0,0.0
2024-11-05 10:22:20.792250,5.5,9.8,0.0,0.0
2024-11-05 10:22:20.792594,5.5,9.8,0.0,0.0
2024-11-05 10:22:20.974355,5.4,10.1,0.0,0.0
2024-11-05 10:22:20.981036,5.5,10.2,0.0,0.0
2024-11-05 10:22:20.983133,5.4,10.1,0.0,0.0
2024-11-05 10:22:20.992197,5.2,10.1,0.0,0.0
2024-11-05 10:22:20.997182,5.3,10.2,0.0,0.0
2024-11-05 10:22:21.005486,5.2,10.2,0.0,0.0
2024-11-05 10:22:21.041150,5.3,10.2,0.0,0.0
2024-11-05 10:22:21.093362,5.4,10.4,0.0,0.0
2024-11-05 10:22:21.121606,5.2,10.4,0.0,0.0
2024-11-05 10:22:21.132033,5.2,10.4,0.0,0.0
2024-11-05 10:22:21.146667,5.1,10.4,0.0,0.0
2024-11-05 10:22:21.149567,5.2,10.4,0.0,0.0
2024-11-05 10:22:21.337724,5.2,10.8,0.0,0.0
2024-11-05 10:22:21.338327,5.2,10.8,0.0,0.0
2024-11-05 10:22:21.341911,5.2,10.7,0.0,0.0
2024-11-05 10:22:21.356099,5.2,10.9,0.0,0.0
2024-11-05 10:22:21.362240,5.3,10.9,0.0,0.0
2024-11-05 10:22:21.362425,5.4,10.8,0.0,0.0
2024-11-05 10:22:21.393343,5.3,10.9,0.0,0.0
2024-11-05 10:22:21.446173,5.3,11.0,0.0,0.0
2024-11-05 10:22:21.486398,5.4,11.0,0.0,0.0
2024-11-05 10:22:21.503323,5.3,11.0,0.0,0.0
2024-11-05 10:22:21.506025,5.3,11.1,0.0,0.0
2024-11-05 10:22:21.513473,5.3,11.1,0.0,0.0
2024-11-05 10:22:21.692250,5.4,11.4,0.0,0.0
2024-11-05 10:22:21.694570,5.3,11.4,0.0,0.0
2024-11-05 10:22:21.710098,5.4,11.4,0.0,0.0
2024-11-05 10:22:21.718749,5.5,11.5,0.0,0.0
2024-11-05 10:22:21.719391,5.2,11.5,0.0,0.0
2024-11-05 10:22:21.727655,5.2,11.5,0.0,0.0
2024-11-05 10:22:21.746178,5.4,11.5,0.0,0.0
2024-11-05 10:22:21.799025,5.4,11.6,0.0,0.0
2024-11-05 10:22:21.840327,5.4,11.7,0.0,0.0
2024-11-05 10:22:21.858334,5.4,11.7,0.0,0.0
2024-11-05 10:22:21.864199,5.2,11.7,0.0,0.0
2024-11-05 10:22:21.870562,5.4,11.7,0.0,0.0
2024-11-05 10:22:22.046390,5.4,12.1,0.0,0.0
2024-11-05 10:22:22.052422,5.4,12.1,0.0,0.0
2024-11-05 10:22:22.067438,5.5,12.1,0.0,0.0
2024-11-05 10:22:22.075121,5.3,12.2,0.0,0.0
2024-11-05 10:22:22.076274,5.3,12.2,0.0,0.0
2024-11-05 10:22:22.084163,5.6,12.2,0.0,0.0
2024-11-05 10:22:22.098822,5.2,12.2,0.0,0.0
2024-11-05 10:22:22.151772,5.3,12.3,0.0,0.0
2024-11-05 10:22:22.194346,5.3,12.3,0.0,0.0
2024-11-05 10:22:22.213296,5.3,12.4,0.0,0.0
2024-11-05 10:22:22.222114,5.4,12.4,0.0,0.0
2024-11-05 10:22:22.227881,5.2,12.4,0.0,0.0
2024-11-05 10:22:22.401187,5.2,12.7,0.0,0.0
2024-11-05 10:22:22.410779,5.3,12.7,0.0,0.0
2024-11-05 10:22:22.432586,5.2,12.8,0.0,0.0
2024-11-05 10:22:22.432612,5.3,12.8,0.0,0.0
2024-11-05 10:22:22.443250,5.2,12.8,0.0,0.0
2024-11-05 10:22:22.446420,5.2,12.8,0.0,0.0
2024-11-05 10:22:22.455982,5.2,12.8,0.0,0.0
2024-11-05 10:22:22.505340,5.4,12.9,0.0,0.0
2024-11-05 10:22:22.548088,5.4,13.0,0.0,0.0
2024-11-05 10:22:22.567301,5.5,13.0,0.0,0.0
2024-11-05 10:22:22.582071,5.4,13.0,0.0,0.0
2024-11-05 10:22:22.589781,5.4,13.0,0.0,0.0
2024-11-05 10:22:22.754680,5.5,13.3,0.0,0.0
2024-11-05 10:22:22.768388,5.4,13.3,0.0,0.0
2024-11-05 10:22:22.789462,5.3,13.4,0.0,0.0
2024-11-05 10:22:22.801600,5.3,13.4,0.0,0.0
2024-11-05 10:22:22.802121,5.2,13.4,0.0,0.0
2024-11-05 10:22:22.804164,5.6,13.5,0.0,0.0
2024-11-05 10:22:22.812761,5.2,13.5,0.0,0.0
2024-11-05 10:22:22.858455,5.3,13.5,0.0,0.0
2024-11-05 10:22:22.901770,5.3,13.6,0.0,0.0
2024-11-05 10:22:22.921564,5.3,13.6,0.0,0.0
2024-11-05 10:22:22.935635,5.3,13.7,0.0,0.0
2024-11-05 10:22:22.947363,5.4,13.7,0.0,0.0
2024-11-05 10:22:23.108191,5.3,14.0,0.0,0.0
2024-11-05 10:22:23.122387,5.4,14.0,0.0,0.0
2024-11-05 10:22:23.159638,5.3,14.1,0.0,0.0
2024-11-05 10:22:23.161196,5.3,14.1,0.0,0.0
2024-11-05 10:22:23.161356,5.2,14.1,0.0,0.0
2024-11-05 10:22:23.170256,5.3,14.1,0.0,0.0
2024-11-05 10:22:23.170802,5.3,14.1,0.0,0.0
2024-11-05 10:22:23.212047,5.4,14.2,0.0,0.0
2024-11-05 10:22:23.256023,5.4,14.3,0.0,0.0
2024-11-05 10:22:23.275744,5.4,14.3,0.0,0.0
2024-11-05 10:22:23.289386,5.4,14.3,0.0,0.0
2024-11-05 10:22:23.301870,5.3,14.3,0.0,0.0
2024-11-05 10:22:23.461704,5.3,14.6,0.0,0.0
2024-11-05 10:22:23.476370,5.2,14.7,0.0,0.0
2024-11-05 10:22:23.514762,5.2,14.7,0.0,0.0
2024-11-05 10:22:23.518027,5.1,14.7,0.0,0.0
2024-11-05 10:22:23.526131,5.3,14.7,0.0,0.0
2024-11-05 10:22:23.527134,5.1,14.7,0.0,0.0
2024-11-05 10:22:23.529988,5.1,14.7,0.0,0.0
2024-11-05 10:22:23.565033,5.2,14.8,0.0,0.0
2024-11-05 10:22:23.621928,5.3,14.9,0.0,0.0
2024-11-05 10:22:23.644473,5.2,14.9,0.0,0.0
2024-11-05 10:22:23.645418,5.2,14.9,0.0,0.0
2024-11-05 10:22:23.656255,5.4,15.0,0.0,0.0
