Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
2024-11-04 17:12:56.643628,14.4,13.8,0.0,0.0
2024-11-04 17:12:56.647718,8.9,13.8,0.0,0.0
2024-11-04 17:12:56.649123,9.0,13.8,0.0,0.0
2024-11-04 17:12:56.662918,9.7,13.8,0.0,0.0
2024-11-04 17:12:56.707443,10.7,13.8,0.0,0.0
2024-11-04 17:12:56.708400,10.8,13.8,0.0,0.0
2024-11-04 17:12:56.785963,18.1,13.8,0.0,0.0
2024-11-04 17:12:56.836308,20.1,13.8,0.0,0.0
2024-11-04 17:12:56.858433,20.5,13.8,0.0,0.0
2024-11-04 17:12:56.858437,20.6,13.8,0.0,0.0
2024-11-04 17:12:56.858725,20.6,13.8,0.0,0.0
2024-11-04 17:12:56.868878,21.0,13.8,0.0,0.0
2024-11-04 17:12:56.900460,21.2,13.8,0.0,0.0
2024-11-04 17:12:56.900552,21.2,13.8,0.0,0.0
2024-11-04 17:12:56.901379,21.2,13.8,0.0,0.0
2024-11-04 17:12:56.900856,21.2,13.8,0.0,0.0
2024-11-04 17:12:56.902550,21.7,13.8,0.0,0.0
2024-11-04 17:12:56.914580,20.8,13.8,0.0,0.0
2024-11-04 17:12:56.915530,20.7,13.8,0.0,0.0
2024-11-04 17:12:56.922338,20.8,13.8,0.0,0.0
2024-11-04 17:12:56.923585,20.8,13.8,0.0,0.0
2024-11-04 17:12:56.958859,19.3,13.8,0.0,0.0
2024-11-04 17:12:56.959491,19.3,13.8,0.0,0.0
2024-11-04 17:12:56.977812,18.6,13.8,0.0,0.0
2024-11-04 17:12:56.980911,18.7,13.8,0.0,0.0
2024-11-04 17:12:56.983292,18.9,13.8,0.0,0.0
2024-11-04 17:12:56.996649,18.5,13.8,0.0,0.0
2024-11-04 17:12:57.041665,18.1,13.8,0.0,0.0
2024-11-04 17:12:57.041998,18.1,13.8,0.0,0.0
2024-11-04 17:12:57.119953,11.9,13.8,0.0,0.0
2024-11-04 17:12:57.169496,11.4,13.8,0.0,0.0
2024-11-04 17:12:57.191521,11.1,13.8,0.0,0.0
2024-11-04 17:12:57.191986,11.1,13.8,0.0,0.0
2024-11-04 17:12:57.192311,11.1,13.8,0.0,0.0
2024-11-04 17:12:57.202916,10.6,13.8,0.0,0.0
2024-11-04 17:12:57.234084,10.3,13.8,0.0,0.0
2024-11-04 17:12:57.234640,10.3,13.8,0.0,0.0
2024-11-04 17:12:57.234340,10.3,13.8,0.0,0.0
2024-11-04 17:12:57.234635,10.3,13.8,0.0,0.0
2024-11-04 17:12:57.235090,9.6,13.8,0.0,0.0
2024-11-04 17:12:57.248932,9.8,13.8,0.0,0.0
2024-11-04 17:12:57.249051,9.8,13.8,0.0,0.0
2024-11-04 17:12:57.255507,10.3,13.8,0.0,0.0
2024-11-04 17:12:57.256645,10.3,13.8,0.0,0.0
2024-11-04 17:12:57.291782,11.1,13.8,0.0,0.0
2024-11-04 17:12:57.292079,11.1,13.8,0.0,0.0
2024-11-04 17:12:57.311659,11.1,13.8,0.0,0.0
2024-11-04 17:12:57.313690,11.3,13.8,0.0,0.0
2024-11-04 17:12:57.316781,10.9,13.8,0.0,0.0
2024-11-04 17:12:57.329244,11.1,13.8,0.0,0.0
2024-11-04 17:12:57.375626,11.9,13.8,0.0,0.0
2024-11-04 17:12:57.376035,11.9,13.8,0.0,0.0
2024-11-04 17:12:57.453449,12.7,13.8,0.0,0.0
2024-11-04 17:12:57.502796,12.1,13.8,0.0,0.0
2024-11-04 17:12:57.524653,11.8,13.8,0.0,0.0
2024-11-04 17:12:57.525018,11.8,13.8,0.0,0.0
2024-11-04 17:12:57.525543,11.8,13.8,0.0,0.0
2024-11-04 17:12:57.536292,12.0,13.8,0.0,0.0
