Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
2024-11-05 10:04:23.413944,8.3,7.2,0.0,0.0
2024-11-05 10:04:23.537299,5.4,7.3,0.0,0.0
2024-11-05 10:04:23.538597,5.5,7.3,0.0,0.0
2024-11-05 10:04:23.561639,5.8,7.5,0.0,0.0
2024-11-05 10:04:23.563650,5.6,7.4,0.0,0.0
2024-11-05 10:04:23.569339,5.3,7.4,0.0,0.0
2024-11-05 10:04:23.578720,5.9,7.4,0.0,0.0
2024-11-05 10:04:23.580958,5.8,7.5,0.0,0.0
2024-11-05 10:04:23.768107,4.5,7.8,0.0,0.0
2024-11-05 10:04:23.892555,4.6,8.0,0.0,0.0
2024-11-05 10:04:23.919023,4.3,8.1,0.0,0.0
2024-11-05 10:04:23.919131,4.7,8.0,0.0,0.0
2024-11-05 10:04:23.919645,4.6,8.1,0.0,0.0
2024-11-05 10:04:23.936930,4.5,8.1,0.0,0.0
2024-11-05 10:04:23.939242,4.8,8.1,0.0,0.0
2024-11-05 10:04:23.945983,4.6,8.1,0.0,0.0
2024-11-05 10:04:24.121859,4.6,8.5,0.0,0.0
2024-11-05 10:04:24.245540,4.5,8.7,0.0,0.0
2024-11-05 10:04:24.276479,4.5,8.8,0.0,0.0
2024-11-05 10:04:24.276350,4.5,8.8,0.0,0.0
2024-11-05 10:04:24.285734,4.3,8.8,0.0,0.0
2024-11-05 10:04:24.297291,4.4,8.8,0.0,0.0
2024-11-05 10:04:24.301154,4.8,8.8,0.0,0.0
2024-11-05 10:04:24.318793,4.7,8.8,0.0,0.0
2024-11-05 10:04:24.476195,4.8,9.1,0.0,0.0
2024-11-05 10:04:24.598583,4.7,9.3,0.0,0.0
2024-11-05 10:04:24.630035,4.7,9.4,0.0,0.0
2024-11-05 10:04:24.634622,4.7,9.4,0.0,0.0
2024-11-05 10:04:24.654325,4.6,9.4,0.0,0.0
2024-11-05 10:04:24.654856,4.4,9.4,0.0,0.0
2024-11-05 10:04:24.663659,4.9,9.4,0.0,0.0
2024-11-05 10:04:24.674146,4.9,9.5,0.0,0.0
2024-11-05 10:04:24.830062,4.4,9.7,0.0,0.0
2024-11-05 10:04:24.951472,4.5,10.0,0.0,0.0
2024-11-05 10:04:24.985389,4.5,10.1,0.0,0.0
2024-11-05 10:04:24.988974,4.5,10.1,0.0,0.0
2024-11-05 10:04:25.012870,4.5,10.1,0.0,0.0
2024-11-05 10:04:25.031551,4.7,10.1,0.0,0.0
2024-11-05 10:04:25.031815,4.4,10.2,0.0,0.0
2024-11-05 10:04:25.034043,4.3,10.1,0.0,0.0
2024-11-05 10:04:25.195732,4.5,10.4,0.0,0.0
2024-11-05 10:04:25.304537,4.5,10.7,0.0,0.0
2024-11-05 10:04:25.346267,4.5,10.7,0.0,0.0
2024-11-05 10:04:25.354029,4.5,10.7,0.0,0.0
2024-11-05 10:04:25.368566,4.5,10.8,0.0,0.0
2024-11-05 10:04:25.388078,4.6,10.9,0.0,0.0
2024-11-05 10:04:25.399258,4.4,10.8,0.0,0.0
2024-11-05 10:04:25.400825,4.3,10.8,0.0,0.0
2024-11-05 10:04:25.550032,4.7,11.1,0.0,0.0
2024-11-05 10:04:25.657616,4.6,11.3,0.0,0.0
2024-11-05 10:04:25.710133,4.6,11.4,0.0,0.0
2024-11-05 10:04:25.717020,4.6,11.4,0.0,0.0
2024-11-05 10:04:25.724406,4.6,11.4,0.0,0.0
2024-11-05 10:04:25.757260,4.7,11.5,0.0,0.0
2024-11-05 10:04:25.758401,4.8,11.5,0.0,0.0
2024-11-05 10:04:25.766026,4.8,11.5,0.0,0.0
2024-11-05 10:04:25.903874,4.6,11.8,0.0,0.0
2024-11-05 10:04:26.010512,4.6,12.0,0.0,0.0
2024-11-05 10:04:26.080452,4.6,12.1,0.0,0.0
2024-11-05 10:04:26.080472,4.6,12.1,0.0,0.0
2024-11-05 10:04:26.086407,4.6,12.1,0.0,0.0
2024-11-05 10:04:26.115424,4.5,12.2,0.0,0.0
2024-11-05 10:04:26.119356,4.6,12.2,0.0,0.0
2024-11-05 10:04:26.125167,4.6,12.2,0.0,0.0
2024-11-05 10:04:26.269976,4.5,12.4,0.0,0.0
2024-11-05 10:04:26.363307,4.6,12.6,0.0,0.0
2024-11-05 10:04:26.438457,4.5,12.8,0.0,0.0
2024-11-05 10:04:26.445235,4.6,12.8,0.0,0.0
2024-11-05 10:04:26.461373,4.3,12.8,0.0,0.0
2024-11-05 10:04:26.472621,4.5,12.8,0.0,0.0
2024-11-05 10:04:26.473609,4.3,12.8,0.0,0.0
2024-11-05 10:04:26.492293,4.6,12.8,0.0,0.0
2024-11-05 10:04:26.624337,4.6,13.1,0.0,0.0
2024-11-05 10:04:26.728082,4.6,13.3,0.0,0.0
2024-11-05 10:04:26.802520,4.5,13.5,0.0,0.0
2024-11-05 10:04:26.808616,4.5,13.5,0.0,0.0
2024-11-05 10:04:26.827696,4.6,13.5,0.0,0.0
2024-11-05 10:04:26.830792,4.6,13.5,0.0,0.0
2024-11-05 10:04:26.846744,4.8,13.5,0.0,0.0
2024-11-05 10:04:26.848871,4.8,13.6,0.0,0.0
2024-11-05 10:04:26.978575,4.7,13.8,0.0,0.0
2024-11-05 10:04:27.080956,4.6,13.9,0.0,0.0
2024-11-05 10:04:27.160443,4.6,14.1,0.0,0.0
2024-11-05 10:04:27.164555,4.6,14.1,0.0,0.0
2024-11-05 10:04:27.193844,4.4,14.2,0.0,0.0
2024-11-05 10:04:27.200721,4.5,14.2,0.0,0.0
2024-11-05 10:04:27.203684,4.8,14.2,0.0,0.0
2024-11-05 10:04:27.214669,4.4,14.2,0.0,0.0
2024-11-05 10:04:27.332959,4.5,14.4,0.0,0.0
2024-11-05 10:04:27.433909,4.5,14.6,0.0,0.0
2024-11-05 10:04:27.521211,4.6,14.8,0.0,0.0
2024-11-05 10:04:27.527028,4.5,14.8,0.0,0.0
2024-11-05 10:04:27.558131,4.6,14.9,0.0,0.0
2024-11-05 10:04:27.560007,4.5,14.9,0.0,0.0
2024-11-05 10:04:27.561947,4.5,14.9,0.0,0.0
2024-11-05 10:04:27.571433,4.6,14.9,0.0,0.0
2024-11-05 10:04:27.687423,4.6,15.1,0.0,0.0
2024-11-05 10:04:27.786726,4.6,15.3,0.0,0.0
2024-11-05 10:04:27.884904,4.6,15.5,0.0,0.0
2024-11-05 10:04:27.887771,4.6,15.4,0.0,0.0
2024-11-05 10:04:27.915450,4.5,15.5,0.0,0.0
2024-11-05 10:04:27.925899,4.6,15.5,0.0,0.0
2024-11-05 10:04:27.927766,4.6,15.5,0.0,0.0
2024-11-05 10:04:27.930292,4.5,15.5,0.0,0.0
