Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
2024-11-05 05:11:22.294440,19.6,3.1,0.0,0.0
2024-11-05 05:11:22.434337,11.9,3.1,0.0,0.0
2024-11-05 05:11:22.629652,22.0,3.2,0.0,0.0
2024-11-05 05:11:22.789134,41.2,3.2,0.0,0.0
2024-11-05 05:11:22.967664,81.8,3.3,0.0,0.0
2024-11-05 05:11:23.137831,99.3,3.5,0.0,0.0
2024-11-05 05:11:23.303887,99.3,3.6,0.0,0.0
2024-11-05 05:11:23.473601,88.3,3.7,0.0,0.0
2024-11-05 05:11:23.639579,73.0,3.8,0.0,0.0
2024-11-05 05:11:23.808954,69.3,3.9,0.0,0.0
2024-11-05 05:11:23.974959,68.2,4.0,0.0,0.0
2024-11-05 05:11:24.144321,67.7,4.1,0.0,0.0
2024-11-05 05:11:24.310810,68.7,4.1,0.0,0.0
2024-11-05 05:11:24.479668,69.1,4.2,0.0,0.0
2024-11-05 05:11:24.645999,68.6,4.3,0.0,0.0
2024-11-05 05:11:24.814960,69.0,4.3,0.0,0.0
2024-11-05 05:11:24.981240,69.1,4.4,0.0,0.0
2024-11-05 05:11:25.150374,69.1,4.4,0.0,0.0
2024-11-05 05:11:25.316717,69.0,4.4,0.0,0.0
2024-11-05 05:11:25.485486,70.8,4.5,0.0,0.0
2024-11-05 05:11:25.652076,71.0,4.5,0.0,0.0
2024-11-05 05:11:25.820449,67.3,4.6,0.0,0.0
2024-11-05 05:11:25.989271,62.7,4.6,0.0,0.0
2024-11-05 05:11:26.154202,52.4,4.7,0.0,0.0
2024-11-05 05:11:26.323025,44.4,4.8,0.0,0.0
2024-11-05 05:11:26.488304,43.0,4.8,0.0,0.0
2024-11-05 05:11:26.656996,41.4,4.9,0.0,0.0
2024-11-05 05:11:26.821761,41.9,4.9,0.0,0.0
2024-11-05 05:11:26.990620,43.4,5.0,0.0,0.0
2024-11-05 05:11:27.155315,42.5,5.1,0.0,0.0
2024-11-05 05:11:27.324087,42.3,5.1,0.0,0.0
