,time,init_time_mean_sec,init_time_std_sec,init_time_nn,calc_time_mean_sec,calc_time_std_sec,calc_time_nn
mngs.dsp,2024-04-23 14:24:32.715667,0.014,0.0,1,0.214,0.004,3
