,time,init_time_mean_sec,init_time_std_sec,init_time_nn,calc_time_mean_sec,calc_time_std_sec,calc_time_nn
Tensorpac,2024-10-10 19:49:32.830916,0.001,0.0,1,305.763,0.037,8
