,time,init_time_mean_sec,init_time_std_sec,init_time_nn,calc_time_mean_sec,calc_time_std_sec,calc_time_nn
mngs.dsp,2024-04-23 17:06:58.157533,0.006,0.0,1,0.018,0.0,4
