,time,init_time_mean_sec,init_time_std_sec,init_time_nn,calc_time_mean_sec,calc_time_std_sec,calc_time_nn
Tensorpac,2024-04-23 17:07:33.696823,0.001,0.0,1,0.745,0.003,2
