,time,init_time_mean_sec,init_time_std_sec,init_time_nn,calc_time_mean_sec,calc_time_std_sec,calc_time_nn
mngs.dsp,2024-04-23 16:17:30.923194,0.004,0.0,1,0.005,0.001,4
